Word	Count	Emotions
maai	1	
jezrahiah	1	
allied	1	positive, trust
sellers	1	
outlandish	1	negative
mehuman	1	
biztha	1	
harbona	1	
bigtha	1	
abagtha	1	
zethar	1	
carcas	1	
carshena	1	
shethar	1	
admatha	1	
meres	1	
marsena	1	
empire	1	
hege	1	
hadassah	1	
purifications	1	
shaashgaz	1	
tebeth	1	
bigthan	1	
reverenced	1	
transgressest	1	
enlargement	1	
merrily	1	
bigthana	1	
countervail	1	
arising	1	
harbonah	1	
sivan	1	
execution	1	anger, fear, negative, sadness, trust
parshandatha	1	
dalphon	1	
aspatha	1	
poratha	1	
adalia	1	
aridatha	1	
parmashta	1	
arisai	1	
aridai	1	
vajezatha	1	
undertook	1	
eschewed	1	
feasted	1	
movedst	1	
roarings	1	
assay	1	
faintest	1	
disappointeth	1	
enterprise	1	
woundeth	1	
shock	1	anger, fear, negative, surprise
loweth	1	
fodder	1	
blackish	1	
forcible	1	
arguing	1	
overwhelm	1	negative
wearisome	1	
tossings	1	
shuttle	1	
scarest	1	
terrifiest	1	
strangling	1	
loathe	1	anger, disgust, negative
preserver	1	
flag	1	
greenness	1	
laughing	1	joy, positive
plunge	1	fear, negative
daysman	1	
contendest	1	
enquirest	1	
curdled	1	
markest	1	
increasest	1	
mockest	1	
exacteth	1	
deserveth	1	
broader	1	
clearer	1	
trusty	1	positive
straiteneth	1	
forgers	1	
pleadings	1	
remembrances	1	
sprout	1	
sewest	1	
washest	1	
prevailest	1	
changest	1	
restrainest	1	
bosses	1	
collops	1	
unripe	1	
bribery	1	disgust, negative
emboldeneth	1	
asswage	1	
wrinkles	1	
injustice	1	anger, negative
hungerbitten	1	
printed	1	
check	1	
calveth	1	
distributeth	1	
moistened	1	
acquaint	1	
arguments	1	anger
dispute	1	anger, negative
landmarks	1	
disguiseth	1	
entreateth	1	
hurleth	1	
vein	1	
mallows	1	
cliffs	1	
brayed	1	
viler	1	
collar	1	
opposest	1	
dissolvest	1	
heinous	1	negative
visiteth	1	
wishing	1	
cockle	1	
thrusteth	1	
vent	1	anger
slumberings	1	
perishing	1	fear, negative, sadness
fresher	1	
tasteth	1	
ensnared	1	
clappeth	1	
sinnest	1	
extremity	1	negative
withdraweth	1	
discipline	1	fear, negative
spreadings	1	
attentively	1	
balancings	1	
quieteth	1	
darkeneth	1	
swaddlingband	1	
gendered	1	
frozen	1	
influences	1	
mazzaroth	1	
range	1	
furrow	1	sadness
harrow	1	
ostrich	1	
paweth	1	
rattleth	1	
smelleth	1	
crag	1	
behemoth	1	fear, negative
fens	1	
pierceth	1	
barbed	1	
irons	1	negative
sundered	1	
neesings	1	
flakes	1	
breakings	1	
slingstones	1	
laugheth	1	
pointed	1	
bemoaned	1	
jemima	1	
kezia	1	
kerenhappuch	1	
lifter	1	
defendest	1	
rending	1	
ordaineth	1	
dealing	1	
pate	1	
maintained	1	
higgaion	1	
croucheth	1	
spite	1	anger, negative
vilest	1	
backbiteth	1	
extendeth	1	
maintainest	1	
disappoint	1	anger, disgust, negative, sadness
fillest	1	
eyesight	1	
enlighten	1	joy, positive, trust
handywork	1	
converting	1	
enlightening	1	
preventest	1	
intended	1	anticipation, positive
inhabitest	1	
stare	1	
anointest	1	
dissemblers	1	
endeavours	1	
skip	1	negative
contemptuously	1	
skilfully	1	
abjects	1	
plotteth	1	
borroweth	1	
payeth	1	
disquietness	1	
aloof	1	negative
musing	1	
frail	1	
languishing	1	fear, negative, sadness
favourest	1	
upholdest	1	
hermonites	1	
mizar	1	
waterspouts	1	
deliverances	1	
sellest	1	
inditing	1	
raged	1	
breakest	1	
consentedst	1	
slanderest	1	
thoughtest	1	
glorifieth	1	
ordereth	1	
shapen	1	
bloodguiltiness	1	
delightest	1	
boastest	1	
windy	1	
softer	1	
tellest	1	
wanderings	1	
charming	1	positive
belch	1	
displayed	1	
tottering	1	
fence	1	
consult	1	trust
renderest	1	
stilleth	1	
enrichest	1	
ridges	1	
settlest	1	
crownest	1	
laidst	1	
jah	1	
loadeth	1	
scalp	1	
waterflood	1	
greyheaded	1	
mown	1	
loftily	1	
painful	1	anger, disgust, fear, negative, sadness
castedst	1	
ensigns	1	
withdrawest	1	
inhabiting	1	
driedst	1	
waking	1	
limited	1	anger, negative, sadness
thunderbolts	1	
unfaithfully	1	
shouteth	1	
skilfulness	1	
revenging	1	
leadest	1	
preparedst	1	
boar	1	
hagarenes	1	
kison	1	
amiable	1	positive
baca	1	
doorkeeper	1	
unite	1	
writeth	1	
forgetfulness	1	
distracted	1	anger, negative
stillest	1	
carriest	1	
chastiseth	1	
chastenest	1	
executest	1	
slandereth	1	
crowneth	1	
hearkening	1	
stretchest	1	
sap	1	negative, sadness
senators	1	
angered	1	
unadvisedly	1	
barrenness	1	
minished	1	
vagabonds	1	
shaked	1	
beauties	1	
reverend	1	joy, positive
trusting	1	
ailed	1	
forged	1	
grease	1	
usest	1	
mesech	1	
shade	1	
compact	1	trust
fowlers	1	
plowers	1	
mower	1	
prefer	1	positive, trust
strengthenedst	1	
downsitting	1	
uprising	1	anger, anticipation, fear, negative
compassest	1	
fearfully	1	fear, negative, sadness, surprise
curiously	1	
unperfect	1	
adders	1	
muse	1	
affording	1	
complaining	1	
satisfiest	1	
relieveth	1	
hoarfrost	1	
morsels	1	
organs	1	
openings	1	
inclineth	1	
pleasantness	1	
runnest	1	
moveable	1	
ant	1	
adultress	1	
casement	1	
solace	1	positive
witty	1	joy, positive
habitable	1	
wrongeth	1	
clamorous	1	
refraineth	1	
smart	1	
suretiship	1	
snout	1	
procureth	1	
winneth	1	
piercings	1	
proclaimeth	1	
seduceth	1	
pathway	1	
repayed	1	
plucketh	1	
intermeddle	1	
backslider	1	
rageth	1	
stalled	1	
appeaseth	1	
disappointed	1	anger, disgust, negative, sadness
preparations	1	
pacify	1	
craveth	1	
whisperer	1	
enticeth	1	
disposing	1	
repeateth	1	
meddled	1	
intermeddleth	1	
ignominy	1	
strokes	1	
intreaties	1	
sticketh	1	
closer	1	
fretteth	1	
deferreth	1	
chaseth	1	
mocker	1	
obscure	1	
grey	1	
blueness	1	
tend	1	
scaleth	1	
sureties	1	
winebibbers	1	
eaters	1	
drowsiness	1	negative
babbling	1	negative
redness	1	
stingeth	1	
copied	1	
finer	1	
refresheth	1	
maul	1	
unfaithful	1	disgust, negative
singeth	1	
backbiting	1	
news	1	
meddleth	1	
dissembleth	1	
rolleth	1	
outrageous	1	surprise
hearty	1	
rainy	1	sadness
pestle	1	
sweeping	1	
shameth	1	
ranging	1	
robbeth	1	
bloodthirsty	1	anger, disgust, fear, negative
agur	1	
jakeh	1	
ucal	1	
fists	1	
horseleach	1	
pick	1	positive
ants	1	
strongest	1	
greyhound	1	
churning	1	
wringing	1	
spindle	1	
distaff	1	
praiseth	1	
virtuously	1	
excellest	1	
ecclesiastes	1	
whirleth	1	
circuits	1	
acquainting	1	
orchards	1	
foldeth	1	
threefold	1	
sadness	1	negative, sadness, trust
crackling	1	
counting	1	
discerneth	1	
discharge	1	negative
stinking	1	disgust, negative
endangered	1	fear, negative
blunt	1	
droppeth	1	
observeth	1	
grinders	1	
conclusion	1	
studs	1	
rafters	1	
banqueting	1	
skipping	1	
bether	1	
powders	1	
amana	1	
orchard	1	
saffron	1	
handles	1	
bushy	1	
amminadib	1	
goblet	1	
fishpools	1	
bathrabbim	1	
spiced	1	
juice	1	
inclose	1	
baalhamon	1	
bruises	1	
putrifying	1	
mollified	1	
purely	1	positive, trust
converts	1	
abolish	1	anger, negative
moles	1	
bats	1	
ragged	1	
healer	1	
mincing	1	
bravery	1	positive
cauls	1	
mufflers	1	
headbands	1	
changeable	1	anticipation, surprise
suits	1	
mantles	1	
wimples	1	
crisping	1	
glasses	1	
hoods	1	
vails	1	
stomacher	1	
pruned	1	
acres	1	
inflame	1	
rope	1	
teil	1	
shearjashub	1	
tabeal	1	
bee	1	anger, fear
silverlings	1	
jeberechiah	1	
shiloah	1	
associate	1	positive, trust
peep	1	
mutter	1	anger, negative
bestead	1	
warrior	1	anger, fear, positive
stoutness	1	
sycomores	1	
snatch	1	
prescribed	1	
calno	1	
peeped	1	
aiath	1	
madmenah	1	
gebim	1	
lop	1	
stem	1	
fatling	1	
asp	1	fear
dryshod	1	
comfortedst	1	
mustereth	1	
constellations	1	
satyrs	1	
hindereth	1	
feller	1	
lucifer	1	
weaken	1	
besom	1	
bajith	1	
mounting	1	
eglaim	1	
beerelim	1	
sela	1	
bewray	1	
kirhareseth	1	
treaders	1	
kirharesh	1	
slips	1	
rolling	1	
ripening	1	
pruning	1	
sluices	1	
staggereth	1	
sargon	1	
dealer	1	
dedanim	1	
stirs	1	
graveth	1	
ball	1	
station	1	
quantity	1	
mart	1	
antiquity	1	
crowning	1	anticipation, joy, positive, surprise, trust
traffickers	1	
treasured	1	
taker	1	
merryhearted	1	
endeth	1	
fires	1	
swimmeth	1	
delivery	1	anticipation, positive
disclose	1	
stayeth	1	
chalkstones	1	
channel	1	
disannulled	1	
narrower	1	
perazim	1	
hanes	1	
bursting	1	
sherd	1	
beacon	1	
winnowed	1	
shovel	1	
scattering	1	
defending	1	positive
stammerers	1	
spoilest	1	
stability	1	
munitions	1	
receiver	1	
galley	1	
gallant	1	positive
tacklings	1	
bathed	1	
soaked	1	
emptiness	1	sadness
brambles	1	
satyr	1	
screech	1	fear, negative, surprise
vultures	1	
unstopped	1	
rushes	1	
telassar	1	
pining	1	
chatter	1	
undertake	1	
merodachbaladan	1	
goodliness	1	
bucket	1	
circle	1	
smootheth	1	
anvil	1	
sodering	1	
shittah	1	
produce	1	
observest	1	
blotteth	1	
jesurun	1	
delectable	1	positive
fitteth	1	
planes	1	
cypress	1	
ash	1	negative
baketh	1	
frustrateth	1	
leaved	1	
potsherds	1	
makers	1	
stoopeth	1	
loaden	1	
lavish	1	positive
leg	1	
stargazers	1	
monthly	1	
prognosticators	1	
spanned	1	
listen	1	
heritages	1	
sinim	1	
creditors	1	
smiters	1	
spitting	1	
hasteneth	1	
prudently	1	
griefs	1	
agates	1	
carbuncles	1	
commander	1	
bark	1	anger, negative
sorceress	1	
enflaming	1	
clifts	1	
perfumes	1	
debase	1	
eternity	1	
frowardly	1	
bulrush	1	
repairer	1	
muttered	1	
webs	1	
conceiving	1	
uttering	1	
intercessor	1	
accordingly	1	
acceptance	1	positive
bending	1	
has	1	
exactors	1	
decketh	1	
adorneth	1	
beulah	1	
upheld	1	
melting	1	
monuments	1	
holier	1	
inheritor	1	
delusions	1	
rendereth	1	
dandled	1	
litters	1	
abhorring	1	
slave	1	anger, fear, negative, sadness
yelled	1	
tahapanes	1	
wanderest	1	
degenerate	1	negative
dromedary	1	
traversing	1	
snuffeth	1	
unshod	1	
trimmest	1	
gaddest	1	
confidences	1	
refusedst	1	
divorce	1	anger, disgust, fear, negative, sadness, surprise, trust
feignedly	1	
sottish	1	
bowmen	1	
clothest	1	
deckest	1	
rentest	1	
painting	1	
bewaileth	1	
evenings	1	
neighed	1	
battlements	1	
belied	1	
impoverish	1	
revolting	1	anger, disgust, fear, negative
overpass	1	
grapegatherer	1	
stumblingblocks	1	
bellows	1	anger
slidden	1	
rusheth	1	
snorting	1	
neighing	1	
cockatrices	1	
charmed	1	joy, negative, positive
supplant	1	
gush	1	disgust, joy, negative
commotion	1	anger, negative
protesting	1	
rejoicest	1	
accustomed	1	
neighings	1	
chapt	1	
calved	1	
disgrace	1	anger, disgust, negative, sadness
repenting	1	
hunters	1	
discontinue	1	negative
desperately	1	
hatcheth	1	
pastor	1	joy, positive, trust
woeful	1	negative, sadness
straiten	1	
magormissabib	1	
defaming	1	
familiars	1	
halting	1	fear, negative, sadness
noontide	1	
melchiah	1	
native	1	
closest	1	
profaneness	1	
dispersions	1	
enchanters	1	
expected	1	anticipation
paleness	1	
outcast	1	disgust, fear, negative, sadness
engaged	1	anticipation, joy, positive, trust
planters	1	
rahel	1	
bemoaning	1	
unaccustomed	1	
waymarks	1	
satiated	1	
goath	1	
recompensest	1	
hebrewess	1	
habaziniah	1	
igdaliah	1	
winterhouse	1	
penknife	1	
abdeel	1	
jehucal	1	
fallest	1	
cabins	1	
jucal	1	
samgarnebo	1	
sarsechim	1	
nebushasban	1	
ephai	1	
baalis	1	
pharaohhophra	1	
pharaohnecho	1	
furbish	1	
brigandines	1	
lydians	1	
stamping	1	
rumbling	1	
feebleness	1	
scabbard	1	
misgab	1	
madmen	1	
bethdiblathaim	1	
bethgamul	1	
bethmeon	1	
skippedst	1	
clipped	1	
dismaying	1	
gloriest	1	
seized	1	
merodach	1	
restingplace	1	
bellow	1	
merathaim	1	
striven	1	
disquiet	1	
dote	1	
lance	1	
fanners	1	
brigandine	1	
ambushes	1	
minni	1	
forborn	1	
delicates	1	
yell	1	anger, fear, negative, surprise
fillet	1	
princess	1	positive
tributary	1	anticipation, positive
pursuer	1	
sigheth	1	
prevaileth	1	
wreathed	1	
bereaveth	1	
sighs	1	
languished	1	
swoon	1	
swooned	1	
recall	1	
approveth	1	
trickleth	1	
intermission	1	anticipation
affecteth	1	
drewest	1	
comparable	1	
monsters	1	
ostriches	1	
dunghills	1	
polishing	1	
blacker	1	
respected	1	
orphans	1	
buzi	1	
infolding	1	
sparkled	1	
burnished	1	
flash	1	
stiffhearted	1	
hardhearted	1	
telabib	1	
tile	1	
pourtray	1	
millet	1	
barber	1	
diblath	1	
blossomed	1	
worst	1	
imagery	1	
tammuz	1	
mounted	1	
gaps	1	
daub	1	
daubing	1	
hunted	1	
promising	1	positive
divinations	1	
supple	1	
lothing	1	
pouredst	1	
ordinary	1	
unsatiable	1	
imperious	1	
hirest	1	
wedlock	1	
fretted	1	
lotheth	1	
longwinged	1	
cropped	1	
willow	1	
plantation	1	
soil	1	disgust, negative
shedder	1	
duties	1	
cruelly	1	anger, fear, negative
lioness	1	
sceptres	1	
bamah	1	
sighest	1	
glitter	1	disgust, joy
contemneth	1	
parting	1	sadness
infamous	1	anger, disgust, fear, negative
pollution	1	disgust, negative
lewdly	1	
therof	1	
violated	1	
divining	1	
gap	1	negative
paramours	1	
shoa	1	
koa	1	
hatefully	1	
containeth	1	
sherds	1	
paintedst	1	
stately	1	positive
playeth	1	
dispatch	1	
tire	1	
frontiers	1	
revenged	1	
cherethims	1	
seafaring	1	
masts	1	
benches	1	
spreadest	1	
gammadims	1	
ebony	1	
emeralds	1	
pannag	1	
helbon	1	
canneh	1	
chilmad	1	
chests	1	
rowers	1	
occupiers	1	
oar	1	
sealest	1	
pricking	1	
grieving	1	
chub	1	
pibeseth	1	
tehaphnehes	1	
roller	1	
shroud	1	sadness
chestnut	1	
troubledst	1	
fouledst	1	
swimmest	1	
brandish	1	
fouled	1	
pushed	1	
woods	1	
sith	1	
devourest	1	
uncleannesses	1	
handstaves	1	
employment	1	
buriers	1	
hamonah	1	
entries	1	
enlarging	1	
wideness	1	
squared	1	
fashions	1	
comings	1	
limit	1	
exactions	1	
maneh	1	
cor	1	
voluntarily	1	
temper	1	
boiling	1	
ankles	1	
eneglaim	1	
marishes	1	
berothah	1	
sibraim	1	
hazarhatticon	1	
alienate	1	anger, disgust, negative
ashpenaz	1	
nourishing	1	
endanger	1	anticipation, fear, negative
fatter	1	
syriack	1	
magician	1	surprise
astrologer	1	anticipation, positive
rare	1	
revealer	1	
dura	1	
herald	1	
hosen	1	
hats	1	
singed	1	
lengthening	1	
tranquillity	1	
interpreting	1	
dissolving	1	
dissolve	1	
deposed	1	
kingly	1	
appointeth	1	
upharsin	1	
peres	1	
median	1	
accounts	1	trust
lamentable	1	
rescueth	1	
cogitations	1	
pushing	1	
policy	1	trust
forgivenesses	1	
presenting	1	
troublous	1	
overspreading	1	
consummation	1	
noted	1	positive
mede	1	
richer	1	
corrupting	1	anger, disgust, fear, negative, sadness
raiser	1	
taxes	1	
intelligence	1	fear, joy, positive, trust
diblaim	1	
loammi	1	
ammi	1	
ruhamah	1	
baali	1	
poplars	1	
elms	1	
slideth	1	
profound	1	
rebuker	1	
committest	1	
howled	1	
cornfloor	1	
memphis	1	
miscarrying	1	
foam	1	
shalman	1	
betharbel	1	
repentings	1	
similitudes	1	
chimney	1	
pethuel	1	
drinkers	1	
barked	1	
moderately	1	
vats	1	
wondrously	1	
boy	1	
girl	1	
palestine	1	
fats	1	
kirioth	1	
pant	1	
fishhooks	1	
createth	1	
chiun	1	
chant	1	anger, anticipation, joy, positive, surprise
invent	1	
mowings	1	
chapel	1	
herdman	1	
gatherer	1	
howlings	1	
falsifying	1	
darken	1	fear, negative, sadness
sifted	1	
reaper	1	
treader	1	
crossway	1	
sepharad	1	
sleeper	1	
weeds	1	negative, sadness
bottoms	1	
vomited	1	
repentest	1	
plantings	1	
hires	1	
aphrah	1	
saphir	1	
zaanan	1	
bethezel	1	
maroth	1	
moreshethgath	1	
haughtily	1	
averse	1	anger, disgust, fear, negative
chop	1	negative
entrances	1	
scant	1	
grapegleanings	1	
solitarily	1	
pardoneth	1	
elkoshite	1	
overrunning	1	
folden	1	
imagineth	1	
emptiers	1	
justle	1	
recount	1	
worthies	1	
huzzab	1	
tabering	1	
feedingplace	1	
lionesses	1	
rattling	1	
pransing	1	
jumping	1	
wellfavoured	1	
lubim	1	
grievance	1	anger, disgust, negative, sadness
slacked	1	
marvelously	1	joy, positive
scoff	1	anger, disgust, negative
deride	1	
taunting	1	
ladeth	1	
booties	1	
spewing	1	
shigionoth	1	
cushan	1	
woundedst	1	
discovering	1	
quivered	1	
hizkiah	1	
blocks	1	
chemarims	1	
crashing	1	
maktesh	1	
candles	1	
wasteness	1	
speedy	1	positive
cottages	1	
breeding	1	
saltpits	1	
lintels	1	
gnaw	1	
determination	1	positive, trust
suppliants	1	
pressfat	1	
sebat	1	
brand	1	
waked	1	
headstone	1	
shoutings	1	
resemblance	1	
sherezer	1	
regemmelech	1	
separating	1	
girls	1	
hadrach	1	
prised	1	
torch	1	
hadadrimmon	1	
megiddon	1	
refine	1	positive
rifled	1	
azal	1	
voweth	1	
fullers	1	
purifier	1	
swearers	1	
herewith	1	
devourer	1	
delightsome	1	
mournfully	1	
zara	1	
thamar	1	
rachab	1	
urias	1	
publick	1	
emmanuel	1	
rama	1	
archelaus	1	
nazarene	1	
leathern	1	
peacemakers	1	
jot	1	
raca	1	
forswear	1	
sue	1	anger, negative, sadness
mile	1	
repetitions	1	
disfigure	1	
fastest	1	
gergesenes	1	
minstrels	1	
lebbaeus	1	
purses	1	
loseth	1	
deepness	1	
sixtyfold	1	
dureth	1	
boisterous	1	anger, anticipation, joy, negative, positive
magdala	1	
lowering	1	negative
jeremias	1	
barjona	1	
payment	1	negative
tormentors	1	
miserably	1	negative, sadness
farm	1	anticipation
entangle	1	
phylacteries	1	
twofold	1	
anise	1	
omitted	1	
weightier	1	
strain	1	
gnat	1	
garnish	1	negative
barachias	1	
chickens	1	
slumbered	1	
reckoneth	1	
exchangers	1	
legions	1	
sealing	1	
blaze	1	anger, negative
seweth	1	
idumaea	1	
boanerges	1	
bettered	1	
thronging	1	
troublest	1	
wailed	1	
ado	1	
talitha	1	
cumi	1	
executioner	1	anger, fear, negative, sadness
corpse	1	disgust, negative, sadness
leisure	1	anticipation, joy, positive, surprise, trust
outwent	1	
toiling	1	
rowing	1	
corban	1	
purging	1	
syrophenician	1	
impediment	1	
ephphatha	1	
dalmanutha	1	
pineth	1	
saltness	1	
bartimaeus	1	
timaeus	1	
discreetly	1	
salutations	1	
marketplaces	1	
premeditate	1	
cockcrowing	1	
aforehand	1	
conveniently	1	
warming	1	
consultation	1	
praetorium	1	
craved	1	
upbraided	1	
cousin	1	
handmaiden	1	
cousins	1	
cyrenius	1	
lineage	1	
pondered	1	
anna	1	
phanuel	1	
tiberius	1	
ituraea	1	
trachonitis	1	
lysanias	1	
abilene	1	
mused	1	
heli	1	
janna	1	
naum	1	
esli	1	
nagge	1	
maath	1	
semei	1	
rhesa	1	
neri	1	
addi	1	
cosam	1	
elmodam	1	
jose	1	
jorim	1	
jonan	1	
melea	1	
menan	1	
mattatha	1	
thara	1	
saruch	1	
ragau	1	
phalec	1	
sala	1	
sem	1	
mathusala	1	
maleleel	1	
recovering	1	
sarepta	1	
eliseus	1	
fishermen	1	
launch	1	anticipation, positive
toiled	1	
tiling	1	positive
rubbing	1	
traitor	1	anger, disgust, fear, negative, sadness
nain	1	
frankly	1	
chuza	1	
susanna	1	
stanched	1	
advantaged	1	
plough	1	
spendest	1	
cumbered	1	
indebted	1	
importunity	1	
ninevites	1	
nineve	1	
rue	1	negative, sadness
reproachest	1	
urge	1	
closets	1	
forewarn	1	
farthings	1	
divider	1	
consisteth	1	
approacheth	1	
corrupteth	1	
hale	1	positive
mite	1	disgust, negative
dresser	1	
cumbereth	1	
resemble	1	
cures	1	
brood	1	
dropsy	1	
lanes	1	
consulteth	1	
ambassage	1	
conditions	1	
husks	1	
resolved	1	
fared	1	
sumptuously	1	
receivedst	1	
gulf	1	
sycamine	1	
trow	1	
observation	1	
spitted	1	
guest	1	
forsomuch	1	
citizens	1	
trading	1	
layedst	1	
acceptest	1	
commotions	1	
sights	1	
gainsay	1	
thereinto	1	
overcharged	1	
surfeiting	1	
benefactors	1	
agony	1	anger, fear, negative, sadness
betrayest	1	
confidently	1	
blindfolded	1	
blasphemously	1	
jurisdiction	1	
gorgeous	1	joy, positive
requiring	1	
calvary	1	
thereabout	1	
emmaus	1	
cleopas	1	
broiled	1	
baptizest	1	
bethabara	1	
jona	1	
containing	1	
firkins	1	
aenon	1	
salim	1	
sychar	1	
waterpot	1	
bethesda	1	
stepped	1	
steppeth	1	
conveyed	1	
accuseth	1	
writings	1	
boats	1	
shipping	1	
convicted	1	
convinceth	1	
spat	1	anger, negative
sheepfold	1	
climbeth	1	
blasphemest	1	
fellowdisciples	1	
groaned	1	
graveclothes	1	
rejecteth	1	
mansions	1	
sufficeth	1	
comfortless	1	
purgeth	1	
needest	1	
cedron	1	
lanterns	1	
malchus	1	
malefactor	1	
gabbatha	1	
seam	1	
cleophas	1	
outrun	1	
gardener	1	
rabboni	1	
remit	1	
remitted	1	
fishing	1	
fisher	1	
dragging	1	
dined	1	
girdest	1	
walkedst	1	
treatise	1	
passion	1	anticipation, joy, positive, trust
infallible	1	positive
proofs	1	
gazing	1	
aceldama	1	
bishoprick	1	
companied	1	
parthians	1	
cretes	1	
determinate	1	anticipation, trust
foresaw	1	
untoward	1	anger, disgust, negative
fastening	1	
ankle	1	
threaten	1	anger, anticipation, fear, negative
prices	1	
sapphira	1	
folks	1	
senate	1	trust
doctor	1	positive, trust
theudas	1	
neglected	1	anger, disgust, negative, sadness
prochorus	1	
nicanor	1	
timon	1	
parmenas	1	
nicolas	1	
libertines	1	
cyrenians	1	
alexandrians	1	
suborned	1	
chaldaeans	1	
emmor	1	
diddest	1	
madian	1	
remphan	1	
betrayers	1	
disposition	1	
havock	1	
haling	1	
palsies	1	
sorcery	1	anticipation, fear, negative, surprise
candace	1	
shearer	1	
humiliation	1	disgust, negative, sadness
azotus	1	
await	1	anticipation
saron	1	
almsdeeds	1	
italian	1	
lodgeth	1	
respecter	1	
travelled	1	
christians	1	
relief	1	positive
quaternions	1	
easter	1	
knocked	1	
rhoda	1	
knocking	1	
blastus	1	
oration	1	positive
niger	1	
manaen	1	
seleucia	1	
salamis	1	
barjesus	1	
sergius	1	
paulus	1	
elymas	1	
cis	1	
contradicting	1	
blaspheming	1	
cripple	1	fear, negative, sadness
mercurius	1	
garlands	1	
filling	1	
attalia	1	
disputation	1	
conversion	1	
hazarded	1	
samothracia	1	
neapolis	1	
colony	1	
soothsaying	1	
gains	1	
jailor	1	
awaking	1	
amphipolis	1	
apollonia	1	
alleging	1	
consorted	1	
baser	1	
assaulted	1	
security	1	
philosophers	1	
epicureans	1	
stoicks	1	
encountered	1	
setter	1	
areopagus	1	
athenians	1	
mars	1	
superstitious	1	anticipation, fear, negative
devotions	1	
inscription	1	
poets	1	
winked	1	
dionysius	1	
areopagite	1	
damaris	1	
lately	1	
tentmakers	1	
opposed	1	anger, fear, negative
school	1	trust
tyrannus	1	
handkerchiefs	1	
exorcists	1	
sceva	1	
arts	1	
silversmith	1	
shrines	1	
magnificence	1	anticipation, joy, positive, trust
townclerk	1	
rashly	1	
implead	1	
sopater	1	
secundus	1	
eutychus	1	
minding	1	
mitylene	1	
chios	1	
samos	1	
trogyllium	1	
shunned	1	
sparing	1	
coos	1	
rhodes	1	
patara	1	
phenicia	1	
aboard	1	
unlade	1	
ptolemais	1	
mnason	1	
orderly	1	positive
accomplishment	1	positive
ephesian	1	
tarriest	1	
imprisoned	1	anger, disgust, fear, negative, sadness
scourging	1	
thongs	1	
revilest	1	
banded	1	
antipatris	1	
providence	1	
thankfulness	1	
tedious	1	negative
clemency	1	
pestilent	1	
mover	1	positive
ringleader	1	
nazarenes	1	
examining	1	
assented	1	
cheerfully	1	
heresy	1	negative
object	1	
drusilla	1	
oftener	1	
porcius	1	
superstition	1	fear, negative, positive
examination	1	fear, negative, surprise
straitest	1	
incredible	1	
commission	1	trust
witnessing	1	
soberness	1	
persuadest	1	
adramyttium	1	
macedonian	1	
myra	1	
lycia	1	
slowly	1	
cnidus	1	
salmone	1	
havens	1	
lasea	1	
dangerous	1	fear, negative
voyage	1	anticipation
commodious	1	
euroclydon	1	
clauda	1	
undergirding	1	
quicksands	1	
strake	1	
tackling	1	
abstinence	1	
adria	1	
deemed	1	
stern	1	negative
foreship	1	
creek	1	
rudder	1	
hoised	1	
mainsail	1	
aground	1	negative
melita	1	
barbarous	1	
venomous	1	anger, disgust, fear, negative
swollen	1	negative
flux	1	
honours	1	
wintered	1	
castor	1	
pollux	1	
landing	1	
syracuse	1	
rhegium	1	
puteoli	1	
appii	1	
forum	1	
taverns	1	
mutual	1	positive
uncorruptible	1	
malignity	1	
whisperers	1	
backbiters	1	
inventors	1	
covenantbreakers	1	
implacable	1	negative
unmerciful	1	
inexcusable	1	anger, disgust, negative, sadness
condemnest	1	
despisest	1	
impenitent	1	
treasurest	1	
accusing	1	anger, fear, negative
excusing	1	
restest	1	
approvest	1	
instructor	1	anticipation, positive, trust
preachest	1	
sacrilege	1	
dishonourest	1	
slanderously	1	
justifier	1	
excluded	1	disgust, negative, sadness
conclude	1	
deadness	1	
staggered	1	
motions	1	
oldness	1	
subjected	1	negative, sadness
groaneth	1	
foreknow	1	
conquerors	1	
rebecca	1	
willeth	1	
repliest	1	
osee	1	
sodoma	1	
foreknew	1	
diminishing	1	
emulation	1	
partakest	1	
graff	1	
reasonable	1	
differing	1	
exhorteth	1	
cheerfulness	1	anticipation, joy, positive, trust
affectioned	1	
distributing	1	
condescend	1	
attending	1	
dues	1	
owe	1	
rioting	1	
chambering	1	
disputations	1	
charitably	1	
alloweth	1	
doubteth	1	
laud	1	
illyricum	1	
strived	1	
contribution	1	
phebe	1	
assist	1	positive, trust
succourer	1	
epaenetus	1	
andronicus	1	
junia	1	
amplias	1	
urbane	1	
stachys	1	
apelles	1	
aristobulus	1	
herodion	1	
narcissus	1	
tryphena	1	
tryphosa	1	
persis	1	
asyncritus	1	
phlegon	1	
hermas	1	
patrobas	1	
hermes	1	
philologus	1	
julia	1	
nereus	1	
olympas	1	
workfellow	1	
sosipater	1	
tertius	1	
quartus	1	
chloe	1	
disputer	1	
demonstration	1	
masterbuilder	1	
transferred	1	
differ	1	
spectacle	1	negative, positive
defamed	1	
instructers	1	
railer	1	
effeminate	1	negative
abusers	1	
revilers	1	
benevolence	1	joy, positive, trust
incontinency	1	
permission	1	positive
cases	1	
freeman	1	
abusing	1	
distraction	1	negative
behaveth	1	
happier	1	
emboldened	1	
ploweth	1	
thresheth	1	
uncertainly	1	
beateth	1	
castaway	1	
examples	1	
shambles	1	negative
supped	1	
sickly	1	disgust, negative, sadness
differences	1	
administrations	1	
